iteration_number time radius radius_size sum_phi r_dot velocity_top max_velocity RMS_velocity thickness_boundary porosity_center
126 7.5200e+00 7.4000e-01 38 3.9983e-01 1.0000e-01 -6.0910e-05 -1.8480e-06 -5.3107e-05 3.7162e+02 3.9983e-01
127 7.5400e+00 7.4000e-01 38 3.9982e-01 1.0000e-01 -6.0909e-05 -1.8480e-06 -5.3106e-05 3.6999e+02 3.9982e-01
128 7.5600e+00 7.4000e-01 38 3.9982e-01 1.0000e-01 -6.0908e-05 -1.8480e-06 -5.3105e-05 3.6837e+02 3.9982e-01
129 7.5800e+00 7.4000e-01 38 3.9982e-01 1.0000e-01 -6.0907e-05 -1.8480e-06 -5.3105e-05 3.6677e+02 3.9982e-01
130 7.6000e+00 7.4000e-01 38 3.9981e-01 1.0000e-01 -6.0906e-05 -1.8479e-06 -5.3104e-05 3.6518e+02 3.9981e-01
131 7.6200e+00 7.6000e-01 39 3.9982e-01 1.0000e-01 -6.5159e-05 -1.9225e-06 -5.6801e-05 3.6246e+02 3.9982e-01
132 7.6400e+00 7.6000e-01 39 3.9982e-01 1.0000e-01 -6.5158e-05 -1.9225e-06 -5.6800e-05 3.6087e+02 3.9982e-01
133 7.6600e+00 7.6000e-01 39 3.9982e-01 1.0000e-01 -6.5157e-05 -1.9224e-06 -5.6799e-05 3.5929e+02 3.9982e-01
134 7.6800e+00 7.6000e-01 39 3.9982e-01 1.0000e-01 -6.5156e-05 -1.9224e-06 -5.6798e-05 3.5773e+02 3.9982e-01
135 7.7000e+00 7.6000e-01 39 3.9981e-01 1.0000e-01 -6.5155e-05 -1.9224e-06 -5.6797e-05 3.5618e+02 3.9981e-01
136 7.7200e+00 7.6000e-01 39 3.9981e-01 1.0000e-01 -6.5154e-05 -1.9224e-06 -5.6796e-05 3.5464e+02 3.9981e-01
137 7.7400e+00 7.6000e-01 39 3.9981e-01 1.0000e-01 -6.5152e-05 -1.9223e-06 -5.6795e-05 3.5312e+02 3.9981e-01
138 7.7600e+00 7.6000e-01 39 3.9980e-01 1.0000e-01 -6.5151e-05 -1.9223e-06 -5.6794e-05 3.5161e+02 3.9980e-01
139 7.7800e+00 7.6000e-01 39 3.9980e-01 1.0000e-01 -6.5150e-05 -1.9223e-06 -5.6793e-05 3.5011e+02 3.9980e-01
140 7.8000e+00 7.6000e-01 39 3.9980e-01 1.0000e-01 -6.5149e-05 -1.9222e-06 -5.6792e-05 3.4862e+02 3.9980e-01
141 7.8200e+00 7.8000e-01 40 3.9981e-01 1.0000e-01 -6.9538e-05 -1.9966e-06 -6.0605e-05 3.4719e+02 3.9981e-01
142 7.8400e+00 7.8000e-01 40 3.9981e-01 1.0000e-01 -6.9537e-05 -1.9965e-06 -6.0604e-05 3.4576e+02 3.9981e-01
143 7.8600e+00 7.8000e-01 40 3.9980e-01 1.0000e-01 -6.9536e-05 -1.9965e-06 -6.0603e-05 3.4434e+02 3.9980e-01
144 7.8800e+00 7.8000e-01 40 3.9980e-01 1.0000e-01 -6.9535e-05 -1.9965e-06 -6.0602e-05 3.4294e+02 3.9980e-01
145 7.9000e+00 7.8000e-01 40 3.9980e-01 1.0000e-01 -6.9533e-05 -1.9965e-06 -6.0601e-05 3.4154e+02 3.9980e-01
146 7.9200e+00 7.8000e-01 40 3.9979e-01 1.0000e-01 -6.9532e-05 -1.9964e-06 -6.0600e-05 3.4016e+02 3.9979e-01
147 7.9400e+00 7.8000e-01 40 3.9979e-01 1.0000e-01 -6.9531e-05 -1.9964e-06 -6.0598e-05 3.3879e+02 3.9979e-01
148 7.9600e+00 7.8000e-01 40 3.9979e-01 1.0000e-01 -6.9530e-05 -1.9964e-06 -6.0597e-05 3.3743e+02 3.9979e-01
149 7.9800e+00 7.8000e-01 40 3.9978e-01 1.0000e-01 -6.9528e-05 -1.9963e-06 -6.0596e-05 3.3608e+02 3.9978e-01
150 8.0000e+00 7.8000e-01 40 3.9978e-01 1.0000e-01 -6.9527e-05 -1.9963e-06 -6.0595e-05 3.3474e+02 3.9978e-01
151 8.0200e+00 8.0000e-01 41 3.9979e-01 1.0000e-01 -7.4049e-05 -2.0703e-06 -6.4523e-05 3.3214e+02 3.9979e-01
152 8.0400e+00 8.0000e-01 41 3.9979e-01 1.0000e-01 -7.4048e-05 -2.0703e-06 -6.4521e-05 3.3080e+02 3.9979e-01
153 8.0600e+00 8.0000e-01 41 3.9979e-01 1.0000e-01 -7.4047e-05 -2.0703e-06 -6.4520e-05 3.2947e+02 3.9979e-01
154 8.0800e+00 8.0000e-01 41 3.9978e-01 1.0000e-01 -7.4045e-05 -2.0702e-06 -6.4519e-05 3.2816e+02 3.9978e-01
155 8.1000e+00 8.0000e-01 41 3.9978e-01 1.0000e-01 -7.4044e-05 -2.0702e-06 -6.4518e-05 3.2685e+02 3.9978e-01
156 8.1200e+00 8.0000e-01 41 3.9978e-01 1.0000e-01 -7.4043e-05 -2.0702e-06 -6.4516e-05 3.2555e+02 3.9978e-01
157 8.1400e+00 8.0000e-01 41 3.9977e-01 1.0000e-01 -7.4041e-05 -2.0701e-06 -6.4515e-05 3.2427e+02 3.9977e-01
158 8.1600e+00 8.0000e-01 41 3.9977e-01 1.0000e-01 -7.4040e-05 -2.0701e-06 -6.4514e-05 3.2299e+02 3.9977e-01
159 8.1800e+00 8.0000e-01 41 3.9977e-01 1.0000e-01 -7.4038e-05 -2.0701e-06 -6.4513e-05 3.2172e+02 3.9977e-01
160 8.2000e+00 8.0000e-01 41 3.9976e-01 1.0000e-01 -7.4037e-05 -2.0700e-06 -6.4511e-05 3.2046e+02 3.9976e-01
161 8.2200e+00 8.2000e-01 42 3.9978e-01 1.0000e-01 -7.8689e-05 -2.1437e-06 -6.8550e-05 3.1925e+02 3.9978e-01
162 8.2400e+00 8.2000e-01 42 3.9977e-01 1.0000e-01 -7.8688e-05 -2.1436e-06 -6.8549e-05 3.1804e+02 3.9977e-01
163 8.2600e+00 8.2000e-01 42 3.9977e-01 1.0000e-01 -7.8686e-05 -2.1436e-06 -6.8547e-05 3.1684e+02 3.9977e-01
164 8.2800e+00 8.2000e-01 42 3.9977e-01 1.0000e-01 -7.8685e-05 -2.1436e-06 -6.8546e-05 3.1565e+02 3.9977e-01
165 8.3000e+00 8.2000e-01 42 3.9976e-01 1.0000e-01 -7.8683e-05 -2.1435e-06 -6.8545e-05 3.1447e+02 3.9976e-01
166 8.3200e+00 8.2000e-01 42 3.9976e-01 1.0000e-01 -7.8682e-05 -2.1435e-06 -6.8543e-05 3.1329e+02 3.9976e-01
167 8.3400e+00 8.2000e-01 42 3.9976e-01 1.0000e-01 -7.8680e-05 -2.1435e-06 -6.8542e-05 3.1213e+02 3.9976e-01
168 8.3600e+00 8.2000e-01 42 3.9975e-01 1.0000e-01 -7.8678e-05 -2.1434e-06 -6.8541e-05 3.1097e+02 3.9975e-01
169 8.3800e+00 8.2000e-01 42 3.9975e-01 1.0000e-01 -7.8677e-05 -2.1434e-06 -6.8539e-05 3.0982e+02 3.9975e-01
170 8.4000e+00 8.2000e-01 42 3.9975e-01 1.0000e-01 -7.8675e-05 -2.1434e-06 -6.8538e-05 3.0868e+02 3.9975e-01
171 8.4200e+00 8.4000e-01 43 3.9976e-01 1.0000e-01 -8.3454e-05 -2.2165e-06 -7.2685e-05 3.0623e+02 3.9976e-01
172 8.4400e+00 8.4000e-01 43 3.9976e-01 1.0000e-01 -8.3453e-05 -2.2165e-06 -7.2683e-05 3.0509e+02 3.9976e-01
173 8.4600e+00 8.4000e-01 43 3.9975e-01 1.0000e-01 -8.3451e-05 -2.2165e-06 -7.2682e-05 3.0396e+02 3.9975e-01
