iteration_number time radius radius_size sum_phi r_dot velocity_top max_velocity RMS_velocity thickness_boundary porosity_center
124 2.7945e-01 7.4000e-01 38 3.9999e-01 1.3376e+00 -6.0993e-05 -1.8502e-06 -5.3184e-05 6.1604e+03 3.9999e-01
125 2.8095e-01 7.4000e-01 38 3.9999e-01 1.3341e+00 -6.0992e-05 -1.8502e-06 -5.3184e-05 6.1254e+03 3.9999e-01
126 2.8245e-01 7.4000e-01 38 3.9999e-01 1.3305e+00 -6.0992e-05 -1.8502e-06 -5.3184e-05 6.0907e+03 3.9999e-01
127 2.8395e-01 7.4000e-01 38 3.9999e-01 1.3270e+00 -6.0992e-05 -1.8502e-06 -5.3184e-05 6.0563e+03 3.9999e-01
128 2.8546e-01 7.4000e-01 38 3.9999e-01 1.3235e+00 -6.0992e-05 -1.8502e-06 -5.3184e-05 6.0221e+03 3.9999e-01
129 2.8697e-01 7.4000e-01 38 3.9999e-01 1.3200e+00 -6.0992e-05 -1.8502e-06 -5.3184e-05 5.9883e+03 3.9999e-01
130 2.8848e-01 7.4000e-01 38 3.9999e-01 1.3165e+00 -6.0992e-05 -1.8502e-06 -5.3184e-05 5.9548e+03 3.9999e-01
131 2.9000e-01 7.6000e-01 39 3.9999e-01 1.3131e+00 -6.5249e-05 -1.9249e-06 -5.6885e-05 5.9223e+03 3.9999e-01
132 2.9152e-01 7.6000e-01 39 3.9999e-01 1.3096e+00 -6.5249e-05 -1.9249e-06 -5.6885e-05 5.8900e+03 3.9999e-01
133 2.9305e-01 7.6000e-01 39 3.9999e-01 1.3062e+00 -6.5249e-05 -1.9249e-06 -5.6885e-05 5.8580e+03 3.9999e-01
134 2.9458e-01 7.6000e-01 39 3.9999e-01 1.3028e+00 -6.5249e-05 -1.9249e-06 -5.6885e-05 5.8263e+03 3.9999e-01
135 2.9612e-01 7.6000e-01 39 3.9999e-01 1.2994e+00 -6.5249e-05 -1.9249e-06 -5.6884e-05 5.7948e+03 3.9999e-01
136 2.9766e-01 7.6000e-01 39 3.9999e-01 1.2961e+00 -6.5249e-05 -1.9249e-06 -5.6884e-05 5.7636e+03 3.9999e-01
