Ric_adim,coeff_velocity,exp,sum_phi,delta,r0_supercooling,tau_ic,r_dot
9.999999999999998,0.0707945784384138,0.5,0.0079115,0.033899,2.1666666666666665,19952.623149688785,0.00025059361681363626
9.999999999999998,0.0707945784384138,0.5,0.0084726,0.034194999999999996,2.583333333333333,19952.623149688785,0.00025059361681363626
9.999999999999998,0.0707945784384138,0.5,0.0090659,0.034296,3.0,19952.623149688785,0.00025059361681363626
9.999999999999998,0.0707945784384138,0.5,0.0097339,0.03404,3.416666666666666,19952.623149688785,0.00025059361681363626
9.999999999999998,0.0707945784384138,0.5,0.010993000000000001,0.034019,3.833333333333333,19952.623149688785,0.00025059361681363626
9.999999999999998,0.0707945784384138,0.5,0.012837000000000001,0.034291,4.25,19952.623149688785,0.00025059361681363626
9.999999999999998,0.0707945784384138,0.5,0.014696,0.034232,4.666666666666666,19952.623149688785,0.00025059361681363626
9.999999999999998,0.0707945784384138,0.5,0.016492,0.033864,5.083333333333333,19952.623149688785,0.00025059361681363626
9.999999999999998,0.0707945784384138,0.5,0.018594,0.033905000000000005,5.5,19952.623149688785,0.00025059361681363626
9.999999999999998,0.0707945784384138,0.5,0.021228999999999998,0.03418,5.916666666666667,19952.623149688785,0.00025059361681363626
9.999999999999998,0.0707945784384138,0.5,0.023805,0.033955,6.333333333333333,19952.623149688785,0.00025059361681363626
9.999999999999998,0.0707945784384138,0.5,0.027164999999999998,0.034025,6.75,19952.623149688785,0.00025059361681363626
9.999999999999998,0.0707945784384138,0.5,0.031125999999999997,0.034174,7.166666666666667,19952.623149688785,0.00025059361681363626
9.999999999999998,0.0707945784384138,0.5,0.034601,0.034013999999999996,7.583333333333333,19952.623149688785,0.00025059361681363626
9.999999999999998,0.0707945784384138,0.5,0.038331,0.034013999999999996,8.0,19952.623149688785,0.00025059361681363626
10.0,0.0446683592150963,0.5,0.0046027,0.021537,1.3333333333333328,50118.72336272726,9.976311574844392e-05
10.0,0.0446683592150963,0.5,0.0046115,0.021486,0.9166666666666657,50118.72336272726,9.976311574844392e-05
10.0,0.0446683592150963,0.5,0.0047901,0.021297,0.5,50118.72336272726,9.976311574844392e-05
10.0,0.0446683592150963,0.5,0.005044,0.021631,1.7499999999999993,50118.72336272726,9.976311574844392e-05
10.0,0.0446683592150963,0.5,0.0051841000000000005,0.02178,2.1666666666666665,50118.72336272726,9.976311574844392e-05
10.0,0.0446683592150963,0.5,0.0055826999999999995,0.021677000000000002,2.583333333333333,50118.72336272726,9.976311574844392e-05
10.0,0.0446683592150963,0.5,0.0058661,0.021450999999999998,3.0,50118.72336272726,9.976311574844392e-05
10.0,0.0446683592150963,0.5,0.0066727,0.021463999999999997,3.416666666666666,50118.72336272726,9.976311574844392e-05
10.0,0.0446683592150963,0.5,0.0080075,0.021693,3.833333333333333,50118.72336272726,9.976311574844392e-05
10.0,0.0446683592150963,0.5,0.009159200000000001,0.021812,4.25,50118.72336272726,9.976311574844392e-05
10.0,0.0446683592150963,0.5,0.010235,0.021394999999999997,4.666666666666666,50118.72336272726,9.976311574844392e-05
10.0,0.0446683592150963,0.5,0.011571,0.021471,5.083333333333333,50118.72336272726,9.976311574844392e-05
10.0,0.0446683592150963,0.5,0.013323,0.021435,5.5,50118.72336272726,9.976311574844392e-05
10.0,0.0446683592150963,0.5,0.015368999999999999,0.021537999999999998,5.916666666666667,50118.72336272726,9.976311574844392e-05
10.0,0.0446683592150963,0.5,0.017916,0.021925999999999998,6.333333333333333,50118.72336272726,9.976311574844392e-05
10.0,0.0446683592150963,0.5,0.020162,0.021879,6.75,50118.72336272726,9.976311574844392e-05
10.0,0.0446683592150963,0.5,0.022408,0.021466,7.166666666666667,50118.72336272726,9.976311574844392e-05
10.0,0.0446683592150963,0.5,0.025490000000000002,0.021339,7.583333333333333,50118.72336272726,9.976311574844392e-05
10.0,0.0446683592150963,0.5,0.028710000000000003,0.021564,8.0,50118.72336272726,9.976311574844392e-05
100.0,0.05623413251903491,0.5,0.00024036,0.0,0.0,3162277.6601683786,1.58113883008419e-05
100.0,0.14125375446227545,0.5,0.00077956,0.060472000000000005,5.0,501187.2336272722,9.9763115748444e-05
100.0,0.14125375446227545,0.5,0.00085418,0.060298000000000004,9.166666666666657,501187.2336272722,9.9763115748444e-05
100.0,0.14125375446227545,0.5,0.0010498,0.058419000000000006,13.333333333333327,501187.2336272722,9.9763115748444e-05
100.0,0.14125375446227545,0.5,0.0013714,0.055129,17.499999999999993,501187.2336272722,9.9763115748444e-05
100.0,0.14125375446227545,0.5,0.0018027999999999998,0.057914,21.666666666666664,501187.2336272722,9.9763115748444e-05
100.0,0.14125375446227545,0.5,0.0023745999999999997,0.05733200000000001,25.83333333333333,501187.2336272722,9.9763115748444e-05
100.0,0.14125375446227545,0.5,0.0030467,0.06249400000000001,30.0,501187.2336272722,9.9763115748444e-05
100.0,0.14125375446227545,0.5,0.0038561,0.056917999999999996,34.166666666666664,501187.2336272722,9.9763115748444e-05
100.0,0.14125375446227545,0.5,0.0047313,0.057914999999999994,38.33333333333333,501187.2336272722,9.9763115748444e-05
100.0,0.14125375446227545,0.5,0.0056688,0.056917999999999996,42.5,501187.2336272722,9.9763115748444e-05
100.0,0.14125375446227545,0.5,0.006583499999999999,0.062583,46.666666666666664,501187.2336272722,9.9763115748444e-05
100.0,0.14125375446227545,0.5,0.0075611,0.057664,50.83333333333333,501187.2336272722,9.9763115748444e-05
100.0,0.14125375446227545,0.5,0.008368899999999999,0.059097000000000004,55.00000000000001,501187.2336272722,9.9763115748444e-05
100.0,0.14125375446227545,0.5,0.0091161,0.058672,59.166666666666664,501187.2336272722,9.9763115748444e-05
100.0,0.14125375446227545,0.5,0.0101,0.040287,63.33333333333333,501187.2336272722,9.9763115748444e-05
100.0,0.14125375446227545,0.5,0.011462,0.066976,67.5,501187.2336272722,9.9763115748444e-05
100.0,0.14125375446227545,0.5,0.013074,0.037652,71.66666666666667,501187.2336272722,9.9763115748444e-05
100.0,0.14125375446227545,0.5,0.014506,-0.040239,75.83333333333333,501187.2336272722,9.9763115748444e-05
100.0,0.14125375446227545,0.5,0.016765000000000002,0.037592,80.0,501187.2336272722,9.9763115748444e-05
100.0,0.14125375446227545,0.5,0.022109,0.033583,90.0,501187.2336272722,9.9763115748444e-05
100.0,0.14125375446227545,0.5,0.022587,-0.030116000000000004,91.25,501187.2336272722,9.9763115748444e-05
100.0,0.14125375446227545,0.5,0.023765,0.038294,92.5,501187.2336272722,9.9763115748444e-05
100.0,0.14125375446227545,0.5,0.025016,0.039713,93.75,501187.2336272722,9.9763115748444e-05
100.0,0.14125375446227545,0.5,0.025465,0.08331799999999999,95.0,501187.2336272722,9.9763115748444e-05
100.0,0.14125375446227545,0.5,0.027817,0.056807,96.25,501187.2336272722,9.9763115748444e-05
100.0,0.14125375446227545,0.5,0.030361000000000003,-0.024704,97.5,501187.2336272722,9.9763115748444e-05
100.0,0.14125375446227545,0.5,0.040956,0.055764999999999995,98.75,501187.2336272722,9.9763115748444e-05
100.0,0.14125375446227545,0.5,0.31537,116.3,100.0,501187.2336272722,9.9763115748444e-05
100.0,0.1778279410038923,0.5,0.0010540999999999999,0.042901,5.0,316227.7660168379,0.00015811388300841897
100.0,0.1778279410038923,0.5,0.0011729000000000002,0.0419,10.0,316227.7660168379,0.00015811388300841897
100.0,0.1778279410038923,0.5,0.001459,0.044163,15.0,316227.7660168379,0.00015811388300841897
100.0,0.1778279410038923,0.5,0.0019783,0.044326,20.0,316227.7660168379,0.00015811388300841897
100.0,0.1778279410038923,0.5,0.0027605,0.041094,25.0,316227.7660168379,0.00015811388300841897
100.0,0.1778279410038923,0.5,0.0036994999999999997,0.044876,30.0,316227.7660168379,0.00015811388300841897
100.0,0.1778279410038923,0.5,0.0049236,0.0411,35.0,316227.7660168379,0.00015811388300841897
100.0,0.1778279410038923,0.5,0.0063025,0.040195,40.0,316227.7660168379,0.00015811388300841897
100.0,0.1778279410038923,0.5,0.007794199999999999,0.041755,45.0,316227.7660168379,0.00015811388300841897
100.0,0.1778279410038923,0.5,0.009412,0.041193,50.0,316227.7660168379,0.00015811388300841897
100.0,0.1778279410038923,0.5,0.010990999999999999,0.043414,55.00000000000001,316227.7660168379,0.00015811388300841897
100.0,0.1778279410038923,0.5,0.012461,0.043519,60.0,316227.7660168379,0.00015811388300841897
100.0,0.1778279410038923,0.5,0.013563,0.041522,65.0,316227.7660168379,0.00015811388300841897
100.0,0.1778279410038923,0.5,0.015043,0.042293,70.0,316227.7660168379,0.00015811388300841897
100.0,0.1778279410038923,0.5,0.0172,0.041144,75.0,316227.7660168379,0.00015811388300841897
100.0,0.1778279410038923,0.5,0.019301,0.040494,80.0,316227.7660168379,0.00015811388300841897
100.0,0.1778279410038923,0.5,0.022126,0.042388999999999996,85.0,316227.7660168379,0.00015811388300841897
100.0,0.1778279410038923,0.5,0.025487,0.057504999999999994,90.0,316227.7660168379,0.00015811388300841897
100.0,0.1778279410038923,0.5,0.026969999999999997,0.041415,91.25,316227.7660168379,0.00015811388300841897
100.0,0.1778279410038923,0.5,0.027302999999999997,0.050801,92.5,316227.7660168379,0.00015811388300841897
100.0,0.1778279410038923,0.5,0.029512,-0.027482,93.75,316227.7660168379,0.00015811388300841897
100.0,0.1778279410038923,0.5,0.031508999999999995,-0.026445999999999997,95.0,316227.7660168379,0.00015811388300841897
100.0,0.1778279410038923,0.5,0.033456,0.057608000000000006,96.25,316227.7660168379,0.00015811388300841897
100.0,0.1778279410038923,0.5,0.038789,0.041708999999999996,97.5,316227.7660168379,0.00015811388300841897
100.0,0.1778279410038923,0.5,0.052811000000000004,0.041571,98.75,316227.7660168379,0.00015811388300841897
100.0,0.1778279410038923,0.5,0.34634000000000004,195.5,100.0,316227.7660168379,0.00015811388300841897
100.0,0.251188643150958,0.5,0.0017914,0.065151,5.0,158489.31924611135,0.0003154786722400966
100.0,0.251188643150958,0.5,0.0019396,0.055078999999999996,9.166666666666657,158489.31924611135,0.0003154786722400966
100.0,0.251188643150958,0.5,0.002104,0.066161,13.333333333333327,158489.31924611135,0.0003154786722400966
100.0,0.251188643150958,0.5,0.0025991,0.056377,17.499999999999993,158489.31924611135,0.0003154786722400966
100.0,0.251188643150958,0.5,0.0031653000000000002,0.06539099999999999,21.666666666666664,158489.31924611135,0.0003154786722400966
100.0,0.251188643150958,0.5,0.0039874,0.068883,25.83333333333333,158489.31924611135,0.0003154786722400966
100.0,0.251188643150958,0.5,0.0050463,0.06914400000000001,30.0,158489.31924611135,0.0003154786722400966
100.0,0.251188643150958,0.5,0.0063393,0.066858,34.166666666666664,158489.31924611135,0.0003154786722400966
100.0,0.251188643150958,0.5,0.007861100000000001,0.06350700000000001,38.33333333333333,158489.31924611135,0.0003154786722400966
100.0,0.251188643150958,0.5,0.009593700000000002,0.058728999999999996,42.5,158489.31924611135,0.0003154786722400966
100.0,0.251188643150958,0.5,0.011387999999999999,0.041884,46.666666666666664,158489.31924611135,0.0003154786722400966
100.0,0.251188643150958,0.5,0.013459,0.068114,50.83333333333333,158489.31924611135,0.0003154786722400966
100.0,0.251188643150958,0.5,0.015687,0.059767999999999995,55.00000000000001,158489.31924611135,0.0003154786722400966
100.0,0.251188643150958,0.5,0.017866,0.042017,59.166666666666664,158489.31924611135,0.0003154786722400966
100.0,0.251188643150958,0.5,0.020189,0.06350700000000001,63.33333333333333,158489.31924611135,0.0003154786722400966
100.0,0.251188643150958,0.5,0.022278,0.041773000000000005,67.5,158489.31924611135,0.0003154786722400966
100.0,0.251188643150958,0.5,0.024357,0.065151,71.66666666666667,158489.31924611135,0.0003154786722400966
100.0,0.251188643150958,0.5,0.026314999999999998,0.041858,75.83333333333333,158489.31924611135,0.0003154786722400966
100.0,0.251188643150958,0.5,0.027513,0.064674,80.0,158489.31924611135,0.0003154786722400966
100.0,0.251188643150958,0.5,0.033814,0.049019,90.0,158489.31924611135,0.0003154786722400966
100.0,0.251188643150958,0.5,0.035735,0.047281000000000004,91.25,158489.31924611135,0.0003154786722400966
100.0,0.251188643150958,0.5,0.037252999999999994,0.048010000000000004,92.5,158489.31924611135,0.0003154786722400966
100.0,0.251188643150958,0.5,0.039060000000000004,0.057633000000000004,93.75,158489.31924611135,0.0003154786722400966
100.0,0.251188643150958,0.5,0.042863,0.047766,95.0,158489.31924611135,0.0003154786722400966
100.0,0.251188643150958,0.5,0.047008,2.838,96.25,158489.31924611135,0.0003154786722400966
100.0,0.251188643150958,0.5,0.055998,0.069631,97.5,158489.31924611135,0.0003154786722400966
100.0,0.251188643150958,0.5,0.080272,-0.76065,98.75,158489.31924611135,0.0003154786722400966
100.0,0.251188643150958,0.5,0.373,387.72,100.0,158489.31924611135,0.0003154786722400966
100.0,0.31622776601683794,0.5,0.0026713,0.056192,10.0,99999.99999999999,0.0005000000000000001
100.0,0.31622776601683794,0.5,0.0027413,0.051493,5.0,99999.99999999999,0.0005000000000000001
100.0,0.31622776601683794,0.5,0.0032216000000000002,0.051486000000000004,15.0,99999.99999999999,0.0005000000000000001
100.0,0.31622776601683794,0.5,0.0038292,0.053391999999999995,20.0,99999.99999999999,0.0005000000000000001
100.0,0.31622776601683794,0.5,0.0049035,0.053068,25.0,99999.99999999999,0.0005000000000000001
100.0,0.31622776601683794,0.5,0.006442,0.072978,30.0,99999.99999999999,0.0005000000000000001
100.0,0.31622776601683794,0.5,0.0081178,0.054951,35.0,99999.99999999999,0.0005000000000000001
100.0,0.31622776601683794,0.5,0.01051,0.07257999999999999,40.0,99999.99999999999,0.0005000000000000001
100.0,0.31622776601683794,0.5,0.013035,0.052929,45.0,99999.99999999999,0.0005000000000000001
100.0,0.31622776601683794,0.5,0.015964,0.054951,50.0,99999.99999999999,0.0005000000000000001
100.0,0.31622776601683794,0.5,0.019258,0.056865,55.00000000000001,99999.99999999999,0.0005000000000000001
100.0,0.31622776601683794,0.5,0.022844999999999997,0.05825,60.0,99999.99999999999,0.0005000000000000001
100.0,0.31622776601683794,0.5,0.026638,0.05910700000000001,65.0,99999.99999999999,0.0005000000000000001
100.0,0.31622776601683794,0.5,0.030467,0.059233,70.0,99999.99999999999,0.0005000000000000001
100.0,0.31622776601683794,0.5,0.034276,0.05867000000000001,75.0,99999.99999999999,0.0005000000000000001
100.0,0.31622776601683794,0.5,0.03767,0.057625,80.0,99999.99999999999,0.0005000000000000001
100.0,0.31622776601683794,0.5,0.040362999999999996,0.064873,85.0,99999.99999999999,0.0005000000000000001
100.0,0.31622776601683794,0.5,0.044213,0.077323,90.0,99999.99999999999,0.0005000000000000001
100.0,0.31622776601683794,0.5,0.046039,0.057754999999999994,91.25,99999.99999999999,0.0005000000000000001
100.0,0.31622776601683794,0.5,0.048163,0.056422,92.5,99999.99999999999,0.0005000000000000001
100.0,0.31622776601683794,0.5,0.050524,-0.14586,93.75,99999.99999999999,0.0005000000000000001
100.0,0.31622776601683794,0.5,0.054920000000000004,-0.13516,95.0,99999.99999999999,0.0005000000000000001
100.0,0.31622776601683794,0.5,0.062278999999999994,0.095046,96.25,99999.99999999999,0.0005000000000000001
100.0,0.31622776601683794,0.5,0.074279,-0.16277,97.5,99999.99999999999,0.0005000000000000001
100.0,0.31622776601683794,0.5,0.10469,0.16552,98.75,99999.99999999999,0.0005000000000000001
100.0,0.31622776601683794,0.5,0.38293,604.76,100.0,99999.99999999999,0.0005000000000000001
100.0,0.5623413251903491,0.5,0.0069995000000000005,0.091068,0.0,31622.776601683792,0.0015811388300841897
100.0,0.5623413251903491,0.5,0.0071554,0.089491,5.0,31622.776601683792,0.0015811388300841897
100.0,0.5623413251903491,0.5,0.007248100000000001,0.088805,10.0,31622.776601683792,0.0015811388300841897
100.0,0.5623413251903491,0.5,0.007380800000000001,0.094074,15.0,31622.776601683792,0.0015811388300841897
100.0,0.5623413251903491,0.5,0.008222,0.092794,20.0,31622.776601683792,0.0015811388300841897
100.0,0.5623413251903491,0.5,0.0097828,0.08849299999999999,25.0,31622.776601683792,0.0015811388300841897
100.0,0.5623413251903491,0.5,0.011804,0.098147,30.0,31622.776601683792,0.0015811388300841897
100.0,0.5623413251903491,0.5,0.014337,0.098147,35.0,31622.776601683792,0.0015811388300841897
100.0,0.5623413251903491,0.5,0.017463,0.10127,40.0,31622.776601683792,0.0015811388300841897
100.0,0.5623413251903491,0.5,0.021211,0.089295,45.0,31622.776601683792,0.0015811388300841897
100.0,0.5623413251903491,0.5,0.0256,0.094769,50.0,31622.776601683792,0.0015811388300841897
100.0,0.5623413251903491,0.5,0.030964999999999996,0.090663,55.00000000000001,31622.776601683792,0.0015811388300841897
100.0,0.5623413251903491,0.5,0.0372,0.10078,60.0,31622.776601683792,0.0015811388300841897
100.0,0.5623413251903491,0.5,0.043828,0.089038,65.0,31622.776601683792,0.0015811388300841897
100.0,0.5623413251903491,0.5,0.051322,0.08937200000000001,70.0,31622.776601683792,0.0015811388300841897
100.0,0.5623413251903491,0.5,0.059436,0.093416,75.0,31622.776601683792,0.0015811388300841897
100.0,0.5623413251903491,0.5,0.068125,0.09477100000000001,80.0,31622.776601683792,0.0015811388300841897
100.0,0.5623413251903491,0.5,0.077588,-0.090037,85.0,31622.776601683792,0.0015811388300841897
100.0,0.5623413251903491,0.5,0.087726,-0.09461,90.0,31622.776601683792,0.0015811388300841897
100.0,0.5623413251903491,0.5,0.090628,0.08970299999999999,91.25,31622.776601683792,0.0015811388300841897
100.0,0.5623413251903491,0.5,0.093849,-0.10152,92.5,31622.776601683792,0.0015811388300841897
100.0,0.5623413251903491,0.5,0.09875199999999999,0.16030999999999998,93.75,31622.776601683792,0.0015811388300841897
100.0,0.5623413251903491,0.5,0.10595999999999998,0.33618000000000003,95.0,31622.776601683792,0.0015811388300841897
100.0,0.5623413251903491,0.5,0.11728,-0.84714,96.25,31622.776601683792,0.0015811388300841897
100.0,0.5623413251903491,0.5,0.13757,0.13151,97.5,31622.776601683792,0.0015811388300841897
100.0,0.5623413251903491,0.5,0.18218,0.20415,98.75,31622.776601683792,0.0015811388300841897
100.0,0.5623413251903491,0.5,0.39459,1860.3,100.0,31622.776601683792,0.0015811388300841897
100.0,0.7079457843841379,0.5,0.010764,0.11395,5.0,19952.623149688796,0.0025059361681363614
100.0,0.7079457843841379,0.5,0.011041,0.11953,9.166666666666657,19952.623149688796,0.0025059361681363614
100.0,0.7079457843841379,0.5,0.011089,0.11173,13.333333333333327,19952.623149688796,0.0025059361681363614
100.0,0.7079457843841379,0.5,0.011434,0.11238,17.499999999999993,19952.623149688796,0.0025059361681363614
100.0,0.7079457843841379,0.5,0.01215,0.11594000000000002,21.666666666666664,19952.623149688796,0.0025059361681363614
100.0,0.7079457843841379,0.5,0.013793999999999999,0.11854,25.83333333333333,19952.623149688796,0.0025059361681363614
100.0,0.7079457843841379,0.5,0.015234000000000001,0.1159,30.0,19952.623149688796,0.0025059361681363614
100.0,0.7079457843841379,0.5,0.017733000000000002,0.11168,34.166666666666664,19952.623149688796,0.0025059361681363614
100.0,0.7079457843841379,0.5,0.020457,0.11264,38.33333333333333,19952.623149688796,0.0025059361681363614
100.0,0.7079457843841379,0.5,0.023734,0.11581,42.5,19952.623149688796,0.0025059361681363614
100.0,0.7079457843841379,0.5,0.027808999999999997,0.11118,46.666666666666664,19952.623149688796,0.0025059361681363614
100.0,0.7079457843841379,0.5,0.032344,0.12139000000000001,50.83333333333333,19952.623149688796,0.0025059361681363614
100.0,0.7079457843841379,0.5,0.037398,0.11308,55.00000000000001,19952.623149688796,0.0025059361681363614
100.0,0.7079457843841379,0.5,0.043267,0.11928,59.166666666666664,19952.623149688796,0.0025059361681363614
100.0,0.7079457843841379,0.5,0.049652999999999996,0.12028,63.33333333333333,19952.623149688796,0.0025059361681363614
100.0,0.7079457843841379,0.5,0.056635000000000005,0.11467000000000001,67.5,19952.623149688796,0.0025059361681363614
100.0,0.7079457843841379,0.5,0.064336,0.11199,71.66666666666667,19952.623149688796,0.0025059361681363614
100.0,0.7079457843841379,0.5,0.072654,0.11408,75.83333333333333,19952.623149688796,0.0025059361681363614
100.0,0.7079457843841379,0.5,0.081957,0.11524000000000001,80.0,19952.623149688796,0.0025059361681363614
100.0,0.7079457843841379,0.5,0.10692,0.11599000000000001,90.0,19952.623149688796,0.0025059361681363614
100.0,0.7079457843841379,0.5,0.11051,-0.22058000000000003,91.25,19952.623149688796,0.0025059361681363614
100.0,0.7079457843841379,0.5,0.11520999999999999,0.13253,92.5,19952.623149688796,0.0025059361681363614
100.0,0.7079457843841379,0.5,0.1219,-0.33666999999999997,93.75,19952.623149688796,0.0025059361681363614
100.0,0.7079457843841379,0.5,0.1305,-0.18904,95.0,19952.623149688796,0.0025059361681363614
100.0,0.7079457843841379,0.5,0.14394,0.1483,96.25,19952.623149688796,0.0025059361681363614
100.0,0.7079457843841379,0.5,0.16962,0.18664,97.5,19952.623149688796,0.0025059361681363614
100.0,0.7079457843841379,0.5,0.22439,0.34210999999999997,98.75,19952.623149688796,0.0025059361681363614
100.0,0.7079457843841379,0.5,0.39659,2932.2,100.0,19952.623149688796,0.0025059361681363614
100.0,1.0,0.5,0.020737000000000002,0.16346,5.0,10000.0,0.005
100.0,1.0,0.5,0.020891999999999997,0.16117,0.0,10000.0,0.005
100.0,1.0,0.5,0.021091,0.16569,10.0,10000.0,0.005
100.0,1.0,0.5,0.021255,0.16458,15.0,10000.0,0.005
100.0,1.0,0.5,0.021429,0.16291,20.0,10000.0,0.005
100.0,1.0,0.5,0.022978,0.16593,25.0,10000.0,0.005
100.0,1.0,0.5,0.025121,0.16454000000000002,30.0,10000.0,0.005
100.0,1.0,0.5,0.025121,0.16454000000000002,30.0,10000.0,0.005
100.0,1.0,0.5,0.028211,0.16768,35.0,10000.0,0.005
100.0,1.0,0.5,0.031925999999999996,0.16172999999999998,40.0,10000.0,0.005
100.0,1.0,0.5,0.037028,0.16147,45.0,10000.0,0.005
100.0,1.0,0.5,0.04312,0.16269,50.0,10000.0,0.005
100.0,1.0,0.5,0.05024,0.16264,55.00000000000001,10000.0,0.005
100.0,1.0,0.5,0.058547,0.1628,60.0,10000.0,0.005
100.0,1.0,0.5,0.058547,0.1628,60.0,10000.0,0.005
100.0,1.0,0.5,0.06838999999999999,0.1669,65.0,10000.0,0.005
100.0,1.0,0.5,0.07941000000000001,0.16513,70.0,10000.0,0.005
100.0,1.0,0.5,0.091888,-0.16763,75.0,10000.0,0.005
100.0,1.0,0.5,0.10547999999999999,0.16671,80.0,10000.0,0.005
100.0,1.0,0.5,0.12025,0.16276,85.0,10000.0,0.005
100.0,1.0,0.5,0.13893,0.17212,90.0,10000.0,0.005
100.0,1.0,0.5,0.13893,0.17212,90.0,10000.0,0.005
100.0,1.0,0.5,0.14395,0.17469,91.25,10000.0,0.005
100.0,1.0,0.5,0.15198,0.18467,92.5,10000.0,0.005
100.0,1.0,0.5,0.15996,0.19757,93.75,10000.0,0.005
100.0,1.0,0.5,0.17396,0.22193000000000002,95.0,10000.0,0.005
100.0,1.0,0.5,0.19482,0.27308000000000004,96.25,10000.0,0.005
100.0,1.0,0.5,0.22466999999999998,0.3728,97.5,10000.0,0.005
100.0,1.0,0.5,0.27914,0.7418100000000001,98.75,10000.0,0.005
100.0,1.0,0.5,0.39829000000000003,5821.9,100.0,10000.0,0.005
100.0,1.7782794100389228,0.5,0.063394,0.34509,0.0,3162.2776601683795,0.015811388300841896
100.0,1.7782794100389228,0.5,0.063471,0.34765,10.0,3162.2776601683795,0.015811388300841896
100.0,1.7782794100389228,0.5,0.063513,0.35105,5.0,3162.2776601683795,0.015811388300841896
100.0,1.7782794100389228,0.5,0.063587,0.34536,20.0,3162.2776601683795,0.015811388300841896
100.0,1.7782794100389228,0.5,0.063812,0.34759,15.0,3162.2776601683795,0.015811388300841896
100.0,1.7782794100389228,0.5,0.064063,0.34334000000000003,25.0,3162.2776601683795,0.015811388300841896
100.0,1.7782794100389228,0.5,0.065552,0.35015,30.0,3162.2776601683795,0.015811388300841896
100.0,1.7782794100389228,0.5,0.067639,0.34692,35.0,3162.2776601683795,0.015811388300841896
100.0,1.7782794100389228,0.5,0.070712,0.34410999999999997,40.0,3162.2776601683795,0.015811388300841896
100.0,1.7782794100389228,0.5,0.076181,0.34410999999999997,45.0,3162.2776601683795,0.015811388300841896
100.0,1.7782794100389228,0.5,0.082833,0.34955,50.0,3162.2776601683795,0.015811388300841896
100.0,1.7782794100389228,0.5,0.091709,0.34759,55.00000000000001,3162.2776601683795,0.015811388300841896
100.0,1.7782794100389228,0.5,0.1011,0.34535,60.0,3162.2776601683795,0.015811388300841896
100.0,1.7782794100389228,0.5,0.11245999999999999,0.34335,65.0,3162.2776601683795,0.015811388300841896
100.0,1.7782794100389228,0.5,0.12603,0.34561,70.0,3162.2776601683795,0.015811388300841896
100.0,1.7782794100389228,0.5,0.14118,0.34601,75.0,3162.2776601683795,0.015811388300841896
100.0,1.7782794100389228,0.5,0.15891,0.35678000000000004,80.0,3162.2776601683795,0.015811388300841896
100.0,1.7782794100389228,0.5,0.1787,0.37440999999999997,85.0,3162.2776601683795,0.015811388300841896
100.0,1.7782794100389228,0.5,0.20970999999999998,0.45332,90.0,3162.2776601683795,0.015811388300841896
100.0,1.7782794100389228,0.5,0.21835,0.48545,91.25,3162.2776601683795,0.015811388300841896
100.0,1.7782794100389228,0.5,0.23218000000000003,0.5483399999999999,92.5,3162.2776601683795,0.015811388300841896
100.0,1.7782794100389228,0.5,0.24447,0.62022,93.75,3162.2776601683795,0.015811388300841896
100.0,1.7782794100389228,0.5,0.26269000000000003,0.7624,95.0,3162.2776601683795,0.015811388300841896
100.0,1.7782794100389228,0.5,0.28719,1.0489,96.25,3162.2776601683795,0.015811388300841896
100.0,1.7782794100389228,0.5,0.31851999999999997,1.7336,97.5,3162.2776601683795,0.015811388300841896
100.0,1.7782794100389228,0.5,0.3512,3.7816,98.75,3162.2776601683795,0.015811388300841896
100.0,1.7782794100389228,0.5,0.39946,18348.0,100.0,3162.2776601683795,0.015811388300841896
100.0,3.1622776601683795,0.5,0.17025,1.3716,0.0,1000.0,0.05
100.0,3.1622776601683795,0.5,0.17032,1.37,10.0,1000.0,0.05
100.0,3.1622776601683795,0.5,0.17037,1.3723,25.0,1000.0,0.05
100.0,3.1622776601683795,0.5,0.17049,1.3811,20.0,1000.0,0.05
100.0,3.1622776601683795,0.5,0.17057999999999998,1.3797,5.0,1000.0,0.05
100.0,3.1622776601683795,0.5,0.17090999999999998,1.3796,15.0,1000.0,0.05
100.0,3.1622776601683795,0.5,0.17138,1.3795,30.0,1000.0,0.05
100.0,3.1622776601683795,0.5,0.17185,1.3709,35.0,1000.0,0.05
100.0,3.1622776601683795,0.5,0.17268,1.3611,40.0,1000.0,0.05
100.0,3.1622776601683795,0.5,0.17548,1.3807,45.0,1000.0,0.05
100.0,3.1622776601683795,0.5,0.1786,1.371,50.0,1000.0,0.05
100.0,3.1622776601683795,0.5,0.18427000000000002,1.3797,55.00000000000001,1000.0,0.05
100.0,3.1622776601683795,0.5,0.19078,1.371,60.0,1000.0,0.05
100.0,3.1622776601683795,0.5,0.19993,1.3745,65.0,1000.0,0.05
100.0,3.1622776601683795,0.5,0.21306,1.3915,70.0,1000.0,0.05
100.0,3.1622776601683795,0.5,0.22803,1.4141,75.0,1000.0,0.05
100.0,3.1622776601683795,0.5,0.24619000000000002,1.4941,80.0,1000.0,0.05
100.0,3.1622776601683795,0.5,0.27095,1.7985,85.0,1000.0,0.05
100.0,3.1622776601683795,0.5,0.30075999999999997,2.5919,90.0,1000.0,0.05
100.0,3.1622776601683795,0.5,0.30973,2.9946,91.25,1000.0,0.05
100.0,3.1622776601683795,0.5,0.31945,3.5653,92.5,1000.0,0.05
100.0,3.1622776601683795,0.5,0.33319,4.7573,93.75,1000.0,0.05
